0.07868525;561.37;2020-01-02 14:00:07;1577973607
0.07863393;561.21;2020-01-02 15:00:07;1577977207
0.07869083;561.09;2020-01-02 16:00:08;1577980808
0.07957015;561.41;2020-01-02 17:00:07;1577984407
0.08051028;561.18;2020-01-02 18:00:08;1577988008
0.08045564;561.73;2020-01-02 19:00:08;1577991608
0.08035136;561.2;2020-01-02 20:00:06;1577995206
0.08074148;561.52;2020-01-02 21:00:07;1577998807
0.08041309;561.12;2020-01-02 22:00:08;1578002408
0.08047553;561.09;2020-01-02 23:00:08;1578006008
0.08055219;560.98;2020-01-03 00:00:10;1578009610
0.08088507;561.12;2020-01-03 01:00:09;1578013209
0.08146616;560.82;2020-01-03 02:00:06;1578016806
0.08065268;561.21;2020-01-03 03:00:07;1578020407
0.08070344;560.86;2020-01-03 04:00:07;1578024007
0.07778374;561.49;2020-01-03 05:00:07;1578027607
0.07739574;558.25;2020-01-03 06:00:09;1578031209
0.07731741;557.09;2020-01-03 07:00:08;1578034808
0.07716497;555.86;2020-01-03 08:00:07;1578038407
0.07709081;558.88;2020-01-03 09:00:07;1578042007
0.0766043;563.18;2020-01-03 10:00:07;1578045607
0.07661678;560.19;2020-01-03 11:00:11;1578049211
0.0767981;563.61;2020-01-03 12:00:07;1578052807
0.07674052;561.69;2020-01-03 13:00:05;1578056405
0.07700007;566.9;2020-01-03 14:00:09;1578060009
0.07693857;558.49;2020-01-03 15:00:10;1578063610
0.07679836;561.04;2020-01-03 16:00:07;1578067207
0.07637368;563.79;2020-01-03 17:00:10;1578070810
0.07653866;563.19;2020-01-03 18:00:09;1578074409
0.07652215;562.47;2020-01-03 19:00:09;1578078009
0.07662121;562.34;2020-01-03 20:00:07;1578081607
0.07669959;561.88;2020-01-03 21:00:07;1578085207
0.07680674;558.69;2020-01-03 22:00:08;1578088808
0.07652668;559.58;2020-01-03 23:00:09;1578092409
0.0766254;561.61;2020-01-04 00:00:08;1578096008
0.07659239;559.65;2020-01-04 01:00:09;1578099609
0.07652642;559.39;2020-01-04 02:00:06;1578103206
0.07662529;561.57;2020-01-04 03:00:06;1578106806
0.07688491;563.89;2020-01-04 04:00:07;1578110407
0.07679835;563.01;2020-01-04 05:00:06;1578114006
0.07669525;563.45;2020-01-04 06:00:07;1578117607
0.07667462;564.09;2020-01-04 07:00:06;1578121206
0.07701254;565.86;2020-01-04 08:00:08;1578124808
